country_code,region_name,iata,icao,airport,latitude,longitude
US,Michigan,HTL,KHTL,Roscommon County-Blodgett Memorial Airport,44.3598,-84.6711
US,Michigan,IMT,KIMT,Ford Airport,45.8184,-88.1145
US,Michigan,IRS,KIRS,Kirsch Municipal Airport,41.8133,-85.439
US,Michigan,ISQ,KISQ,Schoolcraft County Airport,45.9746,-86.1718
US,Michigan,IWD,KIWD,Gogebic-Iron County Airport,46.5275,-90.1314
US,Michigan,JXN,KJXN,Jackson County Airport (Reynolds Field),42.2598,-84.4594
US,Michigan,LAN,KLAN,Capital Region International Airport,42.7787,-84.5874
US,Michigan,LDM,KLDM,Mason County Airport,43.9625,-86.4079
US,Michigan,MBL,KMBL,Manistee County Blacker Airport,44.2724,-86.2469
US,Michigan,MBS,KMBS,MBS International Airport,43.5329,-84.0796
US,Michigan,MCD,KMCD,Mackinac Island Airport,45.8649,-84.6373
US,Michigan,MKG,KMKG,Muskegon County Airport,43.1695,-86.2382
US,Michigan,MNM,KMNM,Menominee-Marinette Twin County Airport,45.1267,-87.6384
US,Michigan,MOP,KMOP,Mount Pleasant Municipal Airport,43.6217,-84.7375
US,Michigan,MQT,KSAW,Sawyer International Airport,46.3536,-87.3954
US,Michigan,MTC,KMTC,Selfridge Air National Guard Base,42.6135,-82.8369
US,Michigan,NLE,,Jerry Tyler Memorial Airport,41.8359,-86.2252
US,Michigan,OSC,KOSC,Oscoda-Wurtsmith Airport,44.4516,-83.3941
US,Michigan,PHN,KPHN,St. Clair County International Airport,42.911,-82.5289
US,Michigan,PLN,KPLN,Pellston Regional Airport (Emmet County),45.5709,-84.7967
US,Michigan,PTK,KPTK,Oakland County International Airport,42.6655,-83.4201
US,Michigan,RCT,KRCT,Nartron Field,43.9,-85.5167
US,Michigan,TVC,KTVC,Cherry Capital Airport,44.7414,-85.5822
US,Michigan,TZC,KCFS,Tuscola Area Airport,43.4588,-83.4455
US,Michigan,WBK,,West Branch Community Airport,44.2448,-84.1798
US,Michigan,WBR,KRQB,Roben-Hood Airport,43.7226,-85.5041
US,Minnesota,AEL,KAEL,Albert Lea Municipal Airport,43.6815,-93.3672
US,Minnesota,AUM,KAUM,Austin Municipal Airport,43.665,-92.9334
US,Minnesota,AXN,KAXN,Alexandria Municipal Airport (Chandler Field),45.8663,-95.3947
US,Minnesota,BBB,KBBB,Benson Municipal Airport,45.3319,-95.6506
US,Minnesota,BDE,KBDE,Baudette International Airport,48.7284,-94.6122
US,Minnesota,BJI,KBJI,Bemidji Regional Airport,47.5094,-94.9337
US,Minnesota,BRD,KBRD,Brainerd Lakes Regional Airport,46.3983,-94.1381
US,Minnesota,CKN,KCKN,Crookston Municipal Airport (Kirkwood Field),47.8417,-96.6216
US,Minnesota,DLH,KDLH,Duluth International Airport,46.8421,-92.1936
US,Minnesota,DTL,KDTL,Detroit Lakes Airport (Wething Field),46.8252,-95.8857
US,Minnesota,EVM,KEVM,Eveleth-Virginia Municipal Airport,47.4251,-92.4985
US,Minnesota,FBL,KFBL,Faribault Municipal Airport,44.3284,-93.3125
US,Minnesota,FCM,KFCM,Flying Cloud Airport,44.8272,-93.4571
US,Minnesota,FFM,KFFM,Fergus Falls Municipal Airport (Einar Mickelson Field),46.2844,-96.1567
US,Minnesota,FRM,KFRM,Fairmont Municipal Airport,43.6439,-94.4156
US,Minnesota,GPZ,KGPZ,Grand Rapids-Itasca County Airport (Gordon Newstrom Field),47.2111,-93.5098
US,Minnesota,GRM,KCKC,Grand Marais/Cook County Airport,47.8383,-90.3829
US,Minnesota,HIB,KHIB,Range Regional Airport,47.3866,-92.839
US,Minnesota,ILL,KBDH,Willmar Municipal Airport (John L. Rice Field),45.1177,-95.1304
US,Minnesota,INL,KINL,Falls International Airport,48.5662,-93.4031
US,Minnesota,LYU,KELO,Ely Municipal Airport,47.8245,-91.8307
US,Minnesota,MIC,KMIC,Crystal Airport,45.062,-93.3539
US,Minnesota,MJQ,KMJQ,Jackson Municipal Airport,43.65,-94.9867
US,Minnesota,MKT,KMKT,Mankato Regional Airport,44.2216,-93.9187
US,Minnesota,MML,KMML,Southwest Minnesota Regional Airport (Marshall/Ryan Field),44.4505,-95.8219
US,Minnesota,MOX,KMOX,Morris Municipal Airport,45.5704,-95.9684
US,Minnesota,MSP,KMSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218
US,Minnesota,MVE,KMVE,Montevideo-Chippewa County Airport,44.9691,-95.7103
US,Minnesota,MWM,KMWM,Windom Municipal Airport,43.9134,-95.1094
US,Minnesota,NSL,KDVP,Slayton Municipal Airport,43.9868,-95.7826
US,Minnesota,ONA,KONA,Winona Municipal Airport (Max Conrad Field),44.0772,-91.7083
US,Minnesota,OTG,KOTG,Worthington Municipal Airport,43.6559,-95.584
US,Minnesota,OWA,KOWA,Owatonna Degner Regional Airport,44.1234,-93.2606
US,Minnesota,PKD,KPKD,Park Rapids Municipal Airport (Konshok Field),46.9006,-95.0731
US,Minnesota,ROX,KROX,Roseau Municipal Airport (Rudy Billberg Field),48.856,-95.697
US,Minnesota,RRT,KRRT,Warroad International Memorial Airport (Swede Carlson Field),48.9414,-95.3484
US,Minnesota,RST,KRST,Rochester International Airport,43.9083,-92.5
US,Minnesota,RWF,KRWF,Redwood Falls Municipal Airport,44.5472,-95.0823
US,Minnesota,STC,KSTC,St. Cloud Regional Airport,45.5466,-94.0599
US,Minnesota,STP,KSTP,St. Paul Downtown Airport (Holman Field),44.9345,-93.06
US,Minnesota,SYN,KSYN,Stanton Airfield,44.4755,-93.0163
US,Minnesota,TVF,KTVF,Thief River Falls Regional Airport,48.0657,-96.185
US,Minnesota,ULM,KULM,New Ulm Municipal Airport,44.3196,-94.5023
US,Mississippi,BIX,KBIX,Keesler Air Force Base,30.4104,-88.9244
US,Mississippi,CBM,KCBM,Columbus Air Force Base,33.6438,-88.4438
US,Mississippi,CKM,KCKM,Fletcher Field,34.2997,-90.5123
US,Mississippi,CRX,KCRX,Roscoe Turner Airport,34.915,-88.6035
US,Mississippi,DXE,KMBO,Bruce Campbell Field,32.4387,-90.1031
US,Mississippi,GLH,KGLH,Mid-Delta Regional Airport,33.4829,-90.9856
US,Mississippi,GPT,KGPT,Gulfport-Biloxi International Airport,30.4073,-89.0701
US,Mississippi,GTR,KGTR,Golden Triangle Regional Airport,33.4503,-88.5914
US,Mississippi,GWO,KGWO,Greenwood-Leflore Airport,33.4943,-90.0847
US,Mississippi,HBG,KHBG,Hattiesburg Bobby L. Chain Municipal Airport,31.2648,-89.2528
US,Mississippi,HEZ,KHEZ,Natchez-Adams County Airport (Hardy-Anders Field),31.6137,-91.2973
US,Mississippi,HKS,KHKS,Hawkins Field,32.3345,-90.2222
US,Mississippi,JAN,KJAN,Jackson-Evers International Airport,32.3112,-90.0759
US,Mississippi,LMS,KLMS,Louisville Winston County Airport,33.1462,-89.0625
US,Mississippi,LUL,KLUL,Hesler-Noble Field,31.6726,-89.1722
US,Mississippi,MCB,KMCB,McComb-Pike County Airport (John E. Lewis Field),31.1785,-90.4719
US,Mississippi,MEI,KMEI,Meridian Regional Airport (Key Field),32.3326,-88.7519
US,Mississippi,MMS,KMMS,Selfs Airport,34.2315,-90.2896
US,Mississippi,OLV,KOLV,Olive Branch Airport,34.9787,-89.7869
US,Mississippi,OSX,KOSX,Kosciusko-Attala County Airport,33.09,-89.5409
US,Mississippi,PCU,,Poplarville-Pearl River County Airport,30.786,-89.5045
US,Mississippi,PGL,KPQL,Trent Lott International Airport,30.4628,-88.5292
US,Mississippi,PIB,KPIB,Hattiesburg-Laurel Regional Airport,31.4671,-89.3371
US,Mississippi,RFK,,Rollang Field,32.9549,-90.8459
US,Mississippi,TUP,KTUP,Tupelo Regional Airport,34.2681,-88.7699
US,Mississippi,UBS,KUBS,Columbus-Lowndes County Airport,33.4654,-88.3803
US,Mississippi,UOX,KUOX,University-Oxford Airport,34.3843,-89.5368
US,Mississippi,UTM,KUTA,Tunica Municipal Airport,34.681,-90.3467
US,Mississippi,VKS,KVKS,Vicksburg Municipal Airport,32.2393,-90.9284
US,Missouri,AIZ,KAIZ,Lee C. Fine Memorial Airport,38.096,-92.5495
US,Missouri,BKG,KBBG,Branson Airport,36.5321,-93.2005
US,Missouri,BUM,KBUM,Butler Memorial Airport,38.2898,-94.3401
US,Missouri,CGI,KCGI,Cape Girardeau Regional Airport,37.2253,-89.5708
US,Missouri,COU,KCOU,Columbia Regional Airport,38.8181,-92.2196
US,Missouri,DMO,KDMO,Sedalia Regional Airport,38.7074,-93.1759
US,Missouri,EOS,KEOS,Neosho Hugh Robinson Airport,36.8065,-94.391
US,Missouri,FAM,KFAM,Farmington Regional Airport,37.7611,-90.4286
US,Missouri,IRK,KIRK,Kirksville Regional Airport,40.0935,-92.5449
US,Missouri,JEF,KJEF,Jefferson City Memorial Airport,38.5912,-92.1561
US,Missouri,JLN,KJLN,Joplin Regional Airport,37.1518,-94.4983
US,Missouri,KNK,PFKK,Kokhanok Airport,59.4332,-154.804
US,Missouri,KNT,KTKX,Kennett Memorial Airport,36.2259,-90.0366
US,Missouri,MAW,KMAW,Malden Regional Airport,36.6006,-89.9922
US,Missouri,MBY,KMBY,Omar N. Bradley Airport,39.4639,-92.427
US,Missouri,MCI,KMCI,Kansas City International Airport,39.2976,-94.7139
US,Missouri,MHL,KMHL,Marshall Memorial Municipal Airport,39.0958,-93.2029
US,Missouri,MKC,KMKC,Charles B. Wheeler Downtown Airport,39.1232,-94.5928
US,Missouri,NVD,KNVD,Nevada Municipal Airport,37.853,-94.3045
US,Missouri,OSB,,Grand Glaize-Osage Beach Airport,38.1142,-92.6826
US,Missouri,PLK,KPLK,M. Graham Clark Downtown Airport,36.6259,-93.2289
US,Missouri,POF,KPOF,Poplar Bluff Municipal Airport,36.7739,-90.3249
US,Missouri,SGF,KSGF,Springfield-Branson National Airport,37.2457,-93.3886
US,Missouri,SIK,KSIK,Sikeston Memorial Municipal Airport,36.8989,-89.5618
US,Missouri,STJ,KSTJ,Rosecrans Memorial Airport,39.7719,-94.9097
US,Missouri,STL,KSTL,Lambert-St. Louis International Airport,38.7487,-90.37
US,Missouri,SUS,KSUS,Spirit of St. Louis Airport,38.6621,-90.652
US,Missouri,SZL,KSZL,Whiteman Air Force Base,38.7303,-93.5479
US,Missouri,TBN,KTBN,Waynesville-St. Robert Regional Airport (Forney Field),37.7416,-92.1407
US,Missouri,TRX,KTRX,Trenton Municipal Airport,40.0836,-93.5908
US,Missouri,VIH,KVIH,Rolla National Airport,38.1274,-91.7695
US,Missouri,VRS,,Roy Otten Memorial Airfield,38.4278,-92.8752
US,Montana,BDX,,Broadus Airport,45.4725,-105.454
US,Montana,BIL,KBIL,Billings Logan International Airport,45.8077,-108.543
US,Montana,BTM,KBTM,Bert Mooney Airport,45.9548,-112.497
US,Montana,BZN,KBZN,Bozeman Yellowstone International Airport (Gallatin Field),45.7775,-111.153
US,Montana,CTB,KCTB,Cut Bank Municipal Airport,48.6084,-112.376
US,Montana,DLN,KDLN,Dillon Airport,45.2554,-112.553
US,Montana,DRU,,Drummond Airport,46.6208,-113.205
US,Montana,FCA,KGPI,Glacier Park International Airport,48.3105,-114.256
US,Montana,GDV,KGDV,Dawson Community Airport,47.1387,-104.807
US,Montana,GGW,KGGW,Glasgow Airport (Wokal Field),48.2125,-106.615
US,Montana,GTF,KGTF,Great Falls International Airport,47.482,-111.371
US,Montana,HLN,KHLN,Helena Regional Airport,46.6068,-111.983
US,Montana,HVR,KHVR,Havre City-County Airport,48.543,-109.762
US,Montana,JDN,KJDN,Jordan Airport,47.3288,-106.953
US,Montana,LVM,KLVM,Mission Field,45.6994,-110.448
US,Montana,LWT,KLWT,Lewistown Municipal Airport,47.0493,-109.467
US,Montana,MLK,,Malta Airport,48.3669,-107.919
US,Montana,MLS,KMLS,Miles City Airport (Frank Wiley Field),46.428,-105.886
US,Montana,MSO,KMSO,Missoula International Airport,46.9163,-114.091
US,Montana,OLF,KOLF,L. M. Clayton Airport,48.0945,-105.575
US,Montana,PWD,KPWD,Sher-Wood Airport,48.7903,-104.534
US,Montana,RPX,KRPX,Roundup Airport,46.4751,-108.541
US,Montana,SBX,KSBX,Shelby Airport,48.5407,-111.871
US,Montana,SDY,KSDY,Sidney-Richland Municipal Airport,47.7069,-104.193
US,Montana,THM,KTHM,Thompson Falls Airport,47.5735,-115.281
US,Montana,WYS,KWYS,Yellowstone Airport,44.6884,-111.118
US,Nebraska,AHF,,Arapahoe Municipal Airport,40.3395,-99.9065
US,Nebraska,AIA,KAIA,Alliance Municipal Airport,42.0532,-102.804
US,Nebraska,ANW,KANW,Ainsworth Regional Airport,42.5792,-99.993
US,Nebraska,BBW,KBBW,Broken Bow Municipal Airport,41.4365,-99.6422
US,Nebraska,BFF,KBFF,Western Nebraska Regional Airport (William B. Heilig Field),41.874,-103.596
US,Nebraska,BIE,KBIE,Beatrice Municipal Airport,40.3013,-96.7541
US,Nebraska,BUB,KBUB,Cram Field,41.7767,-99.1497
US,Nebraska,CDR,KCDR,Chadron Municipal Airport,42.8376,-103.095
US,Nebraska,EAR,KEAR,Kearney Regional Airport,40.727,-99.0068
US,Nebraska,EPG,,Browns Airport,40.8675,-96.11
US,Nebraska,FBY,KFBY,Fairbury Municipal Airport,40.183,-97.1693
US,Nebraska,FET,KFET,Fremont Municipal Airport,41.4491,-96.5202
US,Nebraska,GRI,KGRI,Central Nebraska Regional Airport,40.9675,-98.3096
US,Nebraska,GRN,KGRN,Gordon Municipal Airport,42.806,-102.175
US,Nebraska,HDE,KHDE,Brewster Field,40.4521,-99.3365
US,Nebraska,HSI,KHSI,Hastings Municipal Airport,40.6053,-98.4279
US,Nebraska,IML,KIML,Imperial Municipal Airport,40.5093,-101.621
US,Nebraska,LBF,KLBF,North Platte Regional Airport (Lee Bird Field),41.1262,-100.684
US,Nebraska,LNK,KLNK,Lincoln Airport,40.851,-96.7592
US,Nebraska,LXN,KLXN,Jim Kelly Field,40.791,-99.7773
US,Nebraska,MCK,KMCK,McCook Ben Nelson Regional Airport,40.2063,-100.592
US,Nebraska,MHN,KMHN,Hooker County Airport,42.0422,-101.059
US,Nebraska,MIQ,KMLE,Millard Airport,41.195,-96.1148
US,Nebraska,OFF,KOFF,Offutt Air Force Base,41.1183,-95.9125
US,Nebraska,OFK,KOFK,Norfolk Regional Airport (Karl Stefan Memorial Field),41.9855,-97.4351
US,Nebraska,OGA,KOGA,Searle Field,41.1195,-101.77
US,Nebraska,OKS,KOKS,Garden County Airport,41.401,-102.355
US,Nebraska,OLU,KOLU,Columbus Municipal Airport,41.448,-97.3426
US,Nebraska,ONL,KONL,O'Neill Municipal Airport (John L. Baker Field),42.4699,-98.6881
US,Nebraska,SCB,KSCB,Scribner State Airport,41.6103,-96.6299
US,Nebraska,SNY,KSNY,Sidney Municipal Airport (Lloyd W. Carr Field),41.1013,-102.985
US,Nebraska,VTN,KVTN,Miller Field,42.8578,-100.548
US,Nevada,ASQ,,Austin Airport,39.468,-117.195
US,Nevada,BAM,KBAM,Battle Mountain Airport (Lander County Airport),40.599,-116.874
US,Nevada,BLD,,Boulder City Municipal Airport,35.9475,-114.861
US,Nevada,BTY,KBTY,Beatty Airport,36.8611,-116.787
US,Nevada,CSN,KCXP,Carson Airport,39.1922,-119.734
US,Nevada,DRA,KDRA,Desert Rock Airport,36.6194,-116.033
US,Nevada,EKO,KEKO,Elko Regional Airport,40.8249,-115.792
US,Nevada,ELY,KELY,Ely Airport,39.2997,-114.842
US,Nevada,EUE,,Eureka Airport,39.6042,-116.005
US,Nevada,EYR,,Yerington Municipal Airport,39.0041,-119.158
US,Nevada,FLX,KFLX,Fallon Municipal Airport,39.4991,-118.749
US,Nevada,GAB,KGAB,Gabbs Airport,38.9241,-117.959
US,Nevada,HSH,KHND,Henderson Executive Airport,35.9728,-115.134
US,Nevada,HTH,KHTH,Hawthorne Industrial Airport,38.5444,-118.634
US,Nevada,INS,KINS,Creech Air Force Base,36.5872,-115.673
US,Nevada,KPT,,Jackpot Airport (Hayden Field),41.976,-114.658
US,Nevada,LAS,KLAS,Harry Reid International Airport,36.0801,-115.152
US,Nevada,LOL,KLOL,Derby Field,40.0664,-118.565
US,Nevada,LSV,KLSV,Nellis Air Force Base,36.2362,-115.034
US,Nevada,LWL,KLWL,Wells Municipal Airport (Harriet Field),41.1171,-114.922
US,Nevada,MEV,KMEV,Minden-Tahoe Airport,39.0003,-119.751
US,Nevada,MFH,,Mesquite Airport,36.835,-114.055
US,Nevada,NFL,KNFL,NAS Fallon (Van Voorhis Field),39.4166,-118.701
US,Nevada,RNO,KRNO,Reno-Tahoe International Airport,39.4991,-119.768
US,Nevada,TPH,KTPH,Tonopah Airport,38.0602,-117.087
US,Nevada,UCC,KUCC,Yucca Airstrip,36.9458,-116.038
US,Nevada,VGT,KVGT,North Las Vegas Airport,36.2107,-115.194
US,Nevada,WMC,KWMC,Winnemucca Municipal Airport,40.8966,-117.806
US,Nevada,XSD,KTNX,Tonopah Test Range Airport,37.7988,-116.781
US,New Hampshire,AFN,KAFN,Jaffrey Airport-Silver Ranch,42.8051,-72.003
US,New Hampshire,ASH,KASH,Nashua Airport (Boire Field),42.7817,-71.5148
US,New Hampshire,BML,KBML,Berlin Regional Airport,44.5754,-71.1759
US,New Hampshire,CNH,KCNH,Claremont Municipal Airport,43.3704,-72.3687
US,New Hampshire,CON,KCON,Concord Municipal Airport,43.2027,-71.5023
US,New Hampshire,EEN,KEEN,Dillant-Hopkins Airport,42.8984,-72.2708
US,New Hampshire,ERR,KERR,Errol Airport,44.7925,-71.1642
US,New Hampshire,HIE,KHIE,Mount Washington Regional Airport,44.3676,-71.5445
US,New Hampshire,LCI,KLCI,Laconia Municipal Airport,43.5727,-71.4189
US,New Hampshire,LEB,KLEB,Lebanon Municipal Airport,43.6261,-72.3042
US,New Hampshire,MHT,KMHT,Manchester-Boston Regional Airport,42.9326,-71.4357
US,New Hampshire,NWH,,Parlin Field,40.4625,-74.3306
US,New Hampshire,PSM,KPSM,Portsmouth International Airport at Pease,43.0779,-70.8233
US,New Jersey,ACY,KACY,Atlantic City International Airport,39.4576,-74.5772
US,New Jersey,BLM,KBLM,Monmouth Executive Airport,40.1869,-74.1249
US,New Jersey,CDW,KCDW,Essex County Airport,40.8752,-74.2814
US,New Jersey,EWR,KEWR,Newark Liberty International Airport,40.6925,-74.1686
US,New Jersey,JVI,,Central Jersey Regional Airport,40.5244,-74.5984
US,New Jersey,LDJ,KLDJ,Linden Airport,40.6174,-74.2446
US,New Jersey,LLY,KVAY,South Jersey Regional Airport,39.9429,-74.8457
US,New Jersey,MIV,KMIV,Millville Municipal Airport,39.3678,-75.0722
US,New Jersey,MJX,KMJX,Robert J. Miller Air Park (Ocean County Airport),39.9275,-74.2924
US,New Jersey,MMU,KMMU,Morristown Municipal Airport,40.7994,-74.4149
US,New Jersey,NEL,KNEL,NAES Lakehurst (Maxfield Field),40.0333,-74.3533
US,New Jersey,PCT,,Princeton Airport,40.3992,-74.6589
US,New Jersey,TEB,KTEB,Teterboro Airport,40.8501,-74.0608
US,New Jersey,TTN,KTTN,Trenton-Mercer Airport,40.2767,-74.8135
US,New Jersey,WRI,KWRI,McGuire Air Force Base,40.0156,-74.5917
US,New Jersey,WWD,KWWD,Cape May Airport,39.0085,-74.9083
US,New Mexico,ABQ,KABQ,Albuquerque International Sunport,35.0402,-106.609
US,New Mexico,ALM,KALM,Alamogordo-White Sands Regional Airport,32.8399,-105.991
US,New Mexico,ATS,KATS,Artesia Municipal Airport,32.8525,-104.468
US,New Mexico,AXX,KAXX,Angel Fire Airport,36.422,-105.29
US,New Mexico,CAO,KCAO,Clayton Municipal Airpark,36.4462,-103.167
US,New Mexico,CNM,KCNM,Cavern City Air Terminal,32.3375,-104.263
US,New Mexico,CVN,KCVN,Clovis Municipal Airport,34.4251,-103.079
US,New Mexico,CVS,KCVS,Cannon Air Force Base,34.3828,-103.322
US,New Mexico,DMN,KDMN,Deming Municipal Airport,32.2623,-107.721
US,New Mexico,ESO,,Ohkay Owingeh Airport,36.03,-106.046
US,New Mexico,FMN,KFMN,Four Corners Regional Airport,36.7412,-108.23
US,New Mexico,FSU,KFSU,Fort Sumner Municipal Airport,34.4834,-104.217
US,New Mexico,GNT,KGNT,Grants-Milan Municipal Airport,35.1673,-107.902
US,New Mexico,GUP,KGUP,Gallup Municipal Airport,35.5111,-108.789
US,New Mexico,HBB,,Hobbs Industrial Airpark,32.7668,-103.209
US,New Mexico,HMN,KHMN,Holloman Air Force Base,32.8525,-106.107
US,New Mexico,HOB,KHOB,Lea County Regional Airport,32.6875,-103.217
US,New Mexico,LAM,KLAM,Los Alamos County Airport,35.8798,-106.269
US,New Mexico,LRU,KLRU,Las Cruces International Airport,32.2894,-106.922
US,New Mexico,LSB,KLSB,Lordsburg Municipal Airport,32.3335,-108.692
US,New Mexico,LVS,KLVS,Las Vegas Municipal Airport,35.6542,-105.142
US,New Mexico,ONM,KONM,Socorro Municipal Airport,34.024,-106.898
US,New Mexico,ROW,KROW,Roswell International Air Center,33.3016,-104.531
US,New Mexico,RTN,KRTN,Raton Municipal Airport (Crews Field),36.7415,-104.502
US,New Mexico,RUI,KSRR,Sierra Blanca Regional Airport,33.4628,-105.535
US,New Mexico,SAF,KSAF,Santa Fe Municipal Airport,35.6171,-106.089
US,New Mexico,SVC,KSVC,Grant County Airport,32.6365,-108.156
US,New Mexico,TCC,KTCC,Tucumcari Municipal Airport,35.1828,-103.603
US,New Mexico,TCS,KTCS,Truth or Consequences Municipal Airport,33.2369,-107.272
US,New Mexico,TSM,KSKX,Taos Regional Airport,36.4582,-105.672
US,New Mexico,WSD,KWSD,Condron Army Airfield,32.3415,-106.403
US,New York,ALB,KALB,Albany International Airport,42.7483,-73.8017
US,New York,ART,KART,Watertown International Airport,43.9919,-76.0217
US,New York,AXB,,Maxson Airfield,44.312,-75.9003
US,New York,BGM,KBGM,Greater Binghamton Airport (Edwin A. Link Field),42.2087,-75.9798
US,New York,BUF,KBUF,Buffalo Niagara International Airport,42.9405,-78.7322
US,New York,COP,,Cooperstown-Westville Airport,42.6292,-74.891
US,New York,CTO,,Calverton Executive Airpark,40.9151,-72.7919
US,New York,CTX,,Cortland County Airport (Chase Field,42.5926,-76.2149
US,New York,DKK,KDKK,Chautauqua County/Dunkirk Airport,42.4933,-79.272
US,New York,DSV,KDSV,Dansville Municipal Airport,42.5709,-77.7131
US,New York,ELM,KELM,Elmira/Corning Regional Airport,42.1599,-76.8916
US,New York,ELZ,KELZ,Wellsville Municipal Airport (Tarantine Field),42.1095,-77.99
US,New York,FID,,Elizabeth Field,41.2513,-72.0316
US,New York,FOK,KFOK,Francis S. Gabreski Airport,40.8437,-72.6318
US,New York,FRG,KFRG,Republic Airport,40.7288,-73.4134
US,New York,GFL,KGFL,Floyd Bennett Memorial Airport,43.3412,-73.6103
US,New York,HCC,,Columbia County Airport,42.2913,-73.7103
US,New York,HPN,KHPN,Westchester County Airport,41.067,-73.7076
US,New York,HTO,KHTO,East Hampton Airport,40.9596,-72.2518
US,New York,IAG,KIAG,Niagara Falls International Airport,43.1073,-78.9462
US,New York,ISP,KISP,Long Island MacArthur Airport,40.7952,-73.1002
US,New York,ITH,KITH,Ithaca Tompkins Regional Airport,42.491,-76.4584
US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789
US,New York,JHW,KJHW,Chautauqua County-Jamestown Airport,42.1534,-79.258
US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875
US,New York,LKP,KLKP,Lake Placid Airport,44.2645,-73.9619
US,New York,MGJ,KMGJ,Orange County Airport,41.51,-74.2646
US,New York,MSS,KMSS,Massena International Airport (Richards Field),44.9358,-74.8456
US,New York,MSV,KMSV,Sullivan County International Airport,41.7016,-74.795
US,New York,MTP,KMTP,Montauk Airport,41.0765,-71.9208
US,New York,OGS,KOGS,Ogdensburg International Airport,44.6819,-75.4655
US,New York,OIC,KOIC,Lt. Warren Eaton Airport,42.5666,-75.5241
US,New York,OLE,KOLE,Cattaraugus County-Olean Airport,42.2422,-78.3716
US,New York,ONH,,Oneonta Municipal Airport,42.5247,-75.0644
US,New York,PBG,KPBG,Plattsburgh International Airport,44.6509,-73.4681
US,New York,POU,KPOU,Dutchess County Airport,41.6266,-73.8842
US,New York,RME,KRME,Griffiss International Airport,43.2338,-75.407
US,New York,ROC,KROC,Greater Rochester International Airport,43.1189,-77.6724
US,New York,RSX,,Rouses Point Seaplane Base,44.9917,-73.3635
US,New York,SCH,KSCH,Schenectady County Airport,42.8525,-73.9289
US,New York,SLK,KSLK,Adirondack Regional Airport,44.3853,-74.2062
US,New York,SWF,KSWF,New York Stewart International Airport,41.5042,-74.1047
US,New York,SXY,,Sidney Municipal Airport,42.3026,-75.416
US,New York,SYR,KSYR,Syracuse Hancock International Airport,43.1112,-76.1063
US,New York,WSH,KHWV,Brookhaven Airport,40.8219,-72.8694
US,North Carolina,AVL,KAVL,Asheville Regional Airport,35.4362,-82.5418
US,North Carolina,CLT,KCLT,Charlotte Douglas International Airport,35.214,-80.9431
US,North Carolina,CTZ,KCTZ,Clinton-Sampson County Airport,34.9756,-78.3646
US,North Carolina,DUF,,Pine Island Airport,36.2535,-75.7885
US,North Carolina,ECG,KECG,Elizabeth City Regional Airport,36.2606,-76.1746
US,North Carolina,EDE,KEDE,Northeastern Regional Airport,36.0277,-76.5671
US,North Carolina,EWN,KEWN,Coastal Carolina Regional Airport,35.073,-77.0429
US,North Carolina,FAY,KFAY,Fayetteville Regional Airport (Grannis Field),34.9912,-78.8803
US,North Carolina,FBG,KFBG,Simmons Army Airfield,35.1318,-78.9367
US,North Carolina,FFA,KFFA,First Flight Airport,36.0182,-75.6713
US,North Carolina,GSB,KGSB,Seymour Johnson Air Force Base,35.3394,-77.9606
US,North Carolina,GSO,KGSO,Piedmont Triad International Airport,36.0978,-79.9373
US,North Carolina,HFF,KHFF,Mackall Army Airfield,35.0363,-79.4978
US,North Carolina,HKY,KHKY,Hickory Regional Airport,35.7411,-81.3895
US,North Carolina,HNC,KHSE,Billy Mitchell Airport,35.2328,-75.6178
US,North Carolina,IKB,KUKF,Wilkes County Airport,36.2228,-81.0983
US,North Carolina,ILM,KILM,Wilmington International Airport,34.2706,-77.9026
US,North Carolina,INT,KINT,Smith Reynolds Airport,36.1337,-80.222
US,North Carolina,ISO,KISO,Kinston Regional Jetport (Stallings Field),35.3314,-77.6088
US,North Carolina,LBT,KLBT,Lumberton Municipal Airport,34.6099,-79.0594
US,North Carolina,LFN,KLHZ,Triangle North Executive Airport (Franklin County Airport),36.0233,-78.3303
US,North Carolina,MEO,KMQI,Dare County Regional Airport,35.919,-75.6955
US,North Carolina,MRN,KMRN,Foothills Regional Airport (was Morganton-Lenoir Airport),35.8202,-81.6114
US,North Carolina,MXE,KMEB,Laurinburg-Maxton Airport,34.7919,-79.3658
US,North Carolina,OAJ,KOAJ,Albert J. Ellis Airport,34.8292,-77.6121
US,North Carolina,OCW,KOCW,Washington-Warren Airport (Warren Field),35.5705,-77.0498
US,North Carolina,PGV,KPGV,Pitt-Greenville Airport,35.6352,-77.3853
US,North Carolina,POB,KPOB,Pope Field (Pope AFB),35.1709,-79.0145
US,North Carolina,QWG,,Wilgrove Air Park,35.2138,-80.6701
US,North Carolina,RDU,KRDU,Raleigh-Durham International Airport,35.8776,-78.7875
US,North Carolina,RWI,KRWI,Rocky Mount-Wilson Regional Airport,35.8563,-77.8919
US,North Carolina,RZZ,KRZZ,Halifax County Airport,36.4395,-77.7093
US,North Carolina,SOP,KSOP,Moore County Airport,35.2374,-79.3912
US,North Carolina,SRW,KRUQ,Rowan County Airport,35.6459,-80.5203
